orderId,orderDate,basketName,productId,side,orderQty,execQty,avgPrice,execNotional,account,sector,noteA,noteB,noteC,clientInstruction,parentOrder,adv,fxRate,pricingSymbol,country,exchange,prevClose,volume,isHalted,bidSize,vwap,high,lastSize,low,ask,bid,dataSource,close,askSize,open
XLZ20181105681,2018-11-05,ZA_CLIENT_12_SELL,ZAE000109815,Sell,281700,0,0,,RISK2,Financials,TWAP,12/21/2020 6:33,8.935681943,CLIENT_12,,4529442,1,SBKJ.J,ZA,XJSE,9.362265418,4529441.955,FALSE,767,9.362265418,9.362265418,767,9.362265418,9.02018452,9.253693356,Simulated,9.362265418,100,8.935681943
XLZ20181105755,2018-11-05,ZA_CLIENT_12_SELL,ZAE000012084,Sell,115700,0,0,,RISK2,Consumer Staples,TWAP,12/21/2020 6:33,9.138532863,CLIENT_12,,2173716,1,SHPJ.J,ZA,XJSE,9.282485593,2173715.985,FALSE,768,9.282485593,9.282485593,768,9.282485593,9.280211358,9.328126237,Simulated,9.282485593,100,9.138532863
XLZ20181105579,2018-11-05,ZA_CLIENT_12_SELL,ZAE000070660,Sell,417400,0,0,,RISK2,Financials,TWAP,12/21/2020 6:33,3.925880813,CLIENT_12,,7542505,1,SLMJ.J,ZA,XJSE,4.285005964,7542504.943,FALSE,769,4.285005964,4.285005964,769,4.285005964,3.932372878,3.984279037,Simulated,4.285005964,100,3.925880813
XLZ20181105958,2018-11-05,ZA_CLIENT_12_SELL,ZAE000093779,Sell,12300,0,0,,RISK2,Financials,TWAP,12/21/2020 6:33,17.38780015,CLIENT_12,,145842,1,SNTJ.J,ZA,XJSE,17.41339375,145841.9993,FALSE,770,17.41339375,17.41339375,770,17.41339375,17.60179379,17.58945749,Simulated,17.41339375,100,17.38780015
XLZ201811051258,2018-11-05,ZA_CLIENT_12_SELL,ZAE000006896,Sell,151100,0,0,,RISK2,Materials,TWAP,12/21/2020 6:33,9.630974884,CLIENT_12,,3358333,1,SOLJ.J,ZA,XJSE,9.656612086,3358333.122,FALSE,771,9.656612086,9.656612086,771,9.656612086,9.693137616,9.731457851,Simulated,9.656612086,100,9.630974884
XLZ20181105642,2018-11-05,ZA_CLIENT_12_SELL,ZAE000058517,Sell,44700,0,0,,RISK2,Consumer Staples,TWAP,12/21/2020 6:33,12.81238645,CLIENT_12,,859425,1,SPPJ.J,ZA,XJSE,13.06668881,859424.9944,FALSE,772,13.06668881,13.06668881,772,13.06668881,12.96423489,13.10689777,Simulated,13.06668881,100,12.81238645
XLZ201811051969,2018-11-05,ZA_CLIENT_12_SELL,GG00B1W3VF54,Sell,143400,0,0,,RISK2,Financials,TWAP,12/21/2020 6:33,1.292917982,CLIENT_12,,792707,1,SREJ.J,ZA,XJSE,1.327175509,792706.9706,FALSE,773,1.327175509,1.327175509,773,1.327175509,1.466670778,1.636884817,Simulated,1.327175509,100,1.292917982
XLZ20181105442,2018-11-05,ZA_CLIENT_12_SELL,ZAE000208963,Sell,201700,0,0,,RISK2,Financials,TWAP,12/21/2020 6:33,0.925464269,CLIENT_12,,897919,1,SSSJ.J,ZA,XJSE,1.079053062,897919.0077,FALSE,774,1.079053062,1.079053062,774,1.079053062,0.991732587,1.390880994,Simulated,1.079053062,100,0.925464269
XLZ201811052389,2018-11-05,ZA_CLIENT_12_SELL,ZAE000259701,Sell,616700,0,0,,RISK2,Materials,TWAP,12/21/2020 6:33,3.947736775,CLIENT_12,,13380061,1,SSWJ.J,ZA,XJSE,4.322909896,13380060.73,FALSE,775,4.322909896,4.322909896,775,4.322909896,4.192965795,4.155313951,Simulated,4.322909896,100,3.947736775
XLZ20181105644,2018-11-05,ZA_CLIENT_12_SELL,GG00BFWMR296,Sell,21300,0,0,,RISK2,Financials,TWAP,12/21/2020 6:33,1.831804507,CLIENT_12,,128312,1,STPJ.J,ZA,XJSE,2.235112357,128312.0024,FALSE,776,2.235112357,2.235112357,776,2.235112357,2.018874344,2.057138002,Simulated,2.235112357,100,1.831804507
XLZ201811052052,2018-11-05,ZA_CLIENT_12_SELL,ZAE000148466,Sell,57000,0,0,,RISK2,Consumer Discretionary,TWAP,12/21/2020 6:33,6.901709661,CLIENT_12,,1262686,1,TFGJ.J,ZA,XJSE,7.360336975,1262685.991,FALSE,777,7.360336975,7.360336975,777,7.360336975,7.268286463,7.023206627,Simulated,7.360336975,100,6.901709661
XLZ20181105304,2018-11-05,ZA_CLIENT_12_SELL,ZAE000044897,Sell,83200,0,0,,RISK2,Telecommunication Services,TWAP,12/21/2020 6:33,2.27438812,CLIENT_12,,2350103,1,TKGJ.J,ZA,XJSE,2.746805492,2350102.973,FALSE,778,2.746805492,2.746805492,778,2.746805492,2.413096649,2.556150314,Simulated,2.746805492,100,2.27438812
XLZ201811051878,2018-11-05,ZA_CLIENT_12_SELL,ZAE000028296,Sell,132900,0,0,,RISK2,Consumer Discretionary,TWAP,12/21/2020 6:33,2.488167021,CLIENT_12,,2891525,1,TRUJ.J,ZA,XJSE,2.682701341,2891525.041,FALSE,779,2.682701341,2.682701341,779,2.682701341,2.896647126,2.861444139,Simulated,2.682701341,100,2.488167021
XLZ201811051891,2018-11-05,ZA_CLIENT_12_SELL,ZAE000132577,Sell,132800,0,0,,RISK2,Telecommunication Services,TWAP,12/21/2020 6:33,8.394063357,CLIENT_12,,2194798,1,VODJ.J,ZA,XJSE,8.720626826,2194797.938,FALSE,780,8.720626826,8.720626826,780,8.720626826,8.784954875,8.523417923,Simulated,8.720626826,100,8.394063357
XLZ20181105905,2018-11-05,ZA_CLIENT_12_SELL,ZAE000063863,Sell,190000,0,0,,RISK2,Consumer Discretionary,TWAP,12/21/2020 6:33,2.468359974,CLIENT_12,,3957707,1,WHLJ.J,ZA,XJSE,2.523654179,3957707.003,FALSE,781,2.523654179,2.523654179,781,2.523654179,2.816470239,2.746047571,Simulated,2.523654179,100,2.468359974
YLY20181105359,2018-11-05,ZA_CLIENT_13_BUY,GB00B1XZS820,Buy,578600,0,0,,RISK1,Materials,PARTICPATE,12/21/2020 6:33,33.68499866,CLIENT_13,,6132315,1,AAL.L,ZA,XJSE,33.92000305,6132314.794,FALSE,782,33.92000305,33.92000305,782,33.92000305,33.98724384,34.13623135,Simulated,33.92000305,100,33.68499866
YLY20181105904,2018-11-05,ZA_CLIENT_13_BUY,ZAE000255915,Buy,176000,0,0,,RISK1,Financials,PARTICPATE,12/21/2020 6:33,8.180967341,CLIENT_13,,4595753,1,ABGJ.J,ZA,XJSE,8.368863608,4595753.067,FALSE,783,8.368863608,8.368863608,783,8.368863608,8.251643402,8.462176451,Simulated,8.368863608,100,8.180967341
YLY2018110532,2018-11-05,ZA_CLIENT_13_BUY,BE0974293251,Buy,7800,0,0,,RISK1,Consumer Discretionary,PARTICPATE,12/21/2020 6:33,72.08735518,CLIENT_13,,3522356,1,ABI.BR,ZA,XJSE,72.40290901,3522356.098,FALSE,784,72.40290901,72.40290901,784,72.40290901,72.32442596,72.16325489,Simulated,72.40290901,100,72.08735518
YLY201811052369,2018-11-05,ZA_CLIENT_13_BUY,GB00B1XZS820,Buy,92400,0,0,,RISK1,Materials,PARTICPATE,12/21/2020 6:33,33.68499866,CLIENT_13,,1741501,1,AGLJ.J,ZA,XJSE,33.92000305,6132314.794,FALSE,785,33.92000305,33.92000305,785,33.92000305,33.98724384,34.13623135,Simulated,33.92000305,100,34.21622358
YLY20181105235,2018-11-05,ZA_CLIENT_13_BUY,ZAE000275509,Buy,425600,0,0,,RISK1,Financials,PARTICPATE,12/21/2020 6:33,0.191922842,CLIENT_13,,1741220,1,AHBJ.J,ZA,XJSE,0.511568414,1741219.977,FALSE,786,0.511568414,0.511568414,786,0.511568414,0.391665566,0.541214716,Simulated,0.511568414,100,0.191922842
YLY201811051449,2018-11-05,ZA_CLIENT_13_BUY,ZAE000013181,Buy,17100,0,0,,RISK1,Materials,PARTICPATE,12/21/2020 6:33,93.54907248,CLIENT_13,,295972,1,AMSJ.J,ZA,XJSE,93.68835589,295971.9984,FALSE,787,93.68835589,93.68835589,787,93.68835589,93.63852319,93.98893841,Simulated,93.68835589,100,93.54907248
YLY20181105247,2018-11-05,ZA_CLIENT_13_BUY,ZAE000043485,Buy,84400,0,0,,RISK1,Materials,PARTICPATE,12/21/2020 6:33,23.59216795,CLIENT_13,,1821071,1,ANGJ.J,ZA,XJSE,23.62768692,1821071.072,FALSE,788,23.62768692,23.62768692,788,23.62768692,23.94549731,23.64159064,Simulated,23.62768692,100,23.59216795
YLY201811051040,2018-11-05,ZA_CLIENT_13_BUY,BE0974293251,Buy,3000,0,0,,RISK1,Consumer Discretionary,PARTICPATE,12/21/2020 6:33,72.08735518,CLIENT_13,,210795,1,ANHJ.J,ZA,XJSE,72.40290901,3522356.098,FALSE,789,72.40290901,72.40290901,789,72.40290901,72.32442596,72.16325489,Simulated,72.40290901,100,71.66235007
YLY201811052336,2018-11-05,ZA_CLIENT_13_BUY,ZAE000054045,Buy,50800,0,0,,RISK1,Materials,PARTICPATE,12/21/2020 6:33,18.01547577,CLIENT_13,,1146097,1,ARIJ.J,ZA,XJSE,18.50982975,1146097.003,FALSE,790,18.50982975,18.50982975,790,18.50982975,18.3915654,18.28334665,Simulated,18.50982975,100,18.01547577
YLY201811051200,2018-11-05,ZA_CLIENT_13_BUY,GB0002875804,Buy,141000,0,0,,RISK1,Consumer Discretionary,PARTICPATE,12/21/2020 6:33,37.9711932,CLIENT_13,,6485613,1,BATS.L,ZA,XJSE,38.27355477,6485613.113,FALSE,791,38.27355477,38.27355477,791,38.27355477,38.24162593,38.01604693,Simulated,38.27355477,100,37.9711932
YLY20181105376,2018-11-05,ZA_CLIENT_13_BUY,ZAE000026639,Buy,49800,0,0,,RISK1,Industrials,PARTICPATE,12/21/2020 6:33,6.351894895,CLIENT_13,,948712,1,BAWJ.J,ZA,XJSE,6.559808194,948712.0195,FALSE,792,6.559808194,6.559808194,792,6.559808194,6.429165488,6.626265089,Simulated,6.559808194,100,6.351894895
YLY20181105401,2018-11-05,ZA_CLIENT_13_BUY,GB00BH0P3Z91,Buy,926200,0,0,,RISK1,Materials,PARTICPATE,12/21/2020 6:33,26.83116441,CLIENT_13,,8024776,1,BHPB.L,ZA,XJSE,27.29852243,8024775.782,FALSE,793,27.29852243,27.29852243,793,27.29852243,26.93345298,27.09278354,Simulated,27.29852243,100,26.83116441
YLY201811051192,2018-11-05,ZA_CLIENT_13_BUY,GB00BH0P3Z91,Buy,124300,0,0,,RISK1,Materials,PARTICPATE,12/21/2020 6:33,26.83116441,CLIENT_13,,1626575,1,BHPJ.J,ZA,XJSE,27.29852243,8024775.782,FALSE,794,27.29852243,27.29852243,794,27.29852243,26.93345298,27.09278354,Simulated,27.29852243,100,27.11781079
YLY201811051237,2018-11-05,ZA_CLIENT_13_BUY,ZAE000216537,Buy,69400,0,0,,RISK1,Consumer Staples,PARTICPATE,12/21/2020 6:33,18.93479453,CLIENT_13,,1228672,1,BIDJ.J,ZA,XJSE,19.26952409,1228671.978,FALSE,795,19.26952409,19.26952409,795,19.26952409,19.40067659,18.95297372,Simulated,19.26952409,100,18.93479453
YLY201811052435,2018-11-05,ZA_CLIENT_13_BUY,GB0002875804,Buy,22600,0,0,,RISK1,Consumer Discretionary,PARTICPATE,12/21/2020 6:33,37.9711932,CLIENT_13,,808250,1,BTIJ.J,ZA,XJSE,38.27355477,6485613.113,FALSE,796,38.27355477,38.27355477,796,38.27355477,38.24162593,38.01604693,Simulated,38.27355477,100,37.97476948
YLY201811051924,2018-11-05,ZA_CLIENT_13_BUY,ZAE000117321,Buy,67400,0,0,,RISK1,Industrials,PARTICPATE,12/21/2020 6:33,11.15474753,CLIENT_13,,1474543,1,BVTJ.J,ZA,XJSE,11.63099956,1474543.002,FALSE,797,11.63099956,11.63099956,797,11.63099956,11.17429931,11.25427593,Simulated,11.63099956,100,11.15474753
YLY20181105999,2018-11-05,ZA_CLIENT_13_BUY,GB00B62G9D36,Buy,101700,0,0,,RISK1,Financials,PARTICPATE,12/21/2020 6:33,2.028508422,CLIENT_13,,760440,1,CCOJ.J,ZA,XJSE,2.513992818,760439.9616,FALSE,798,2.513992818,2.513992818,798,2.513992818,2.039082739,2.245716365,Simulated,2.513992818,100,2.028508422
YLY201811051071,2018-11-05,ZA_CLIENT_13_BUY,ZAE000134854,Buy,82500,0,0,,RISK1,Consumer Staples,PARTICPATE,12/21/2020 6:33,16.7669539,CLIENT_13,,926841,1,CLSJ.J,ZA,XJSE,17.18495703,926840.9683,FALSE,799,17.18495703,17.18495703,799,17.18495703,17.04866268,16.87239716,Simulated,17.18495703,100,16.7669539
YLY20181105256,2018-11-05,ZA_CLIENT_13_BUY,ZAE000047353,Buy,214200,0,0,,RISK1,Financials,PARTICPATE,12/21/2020 6:33,2.953289741,CLIENT_13,,1046354,1,CMLJ.J,ZA,XJSE,3.245381133,1046353.963,FALSE,800,3.245381133,3.245381133,800,3.245381133,3.231343193,3.354348221,Simulated,3.245381133,100,2.953289741
YLY201811051946,2018-11-05,ZA_CLIENT_13_BUY,ZAE000035861,Buy,18600,0,0,,RISK1,Financials,PARTICPATE,12/21/2020 6:33,99.0349204,CLIENT_13,,410485,1,CPIJ.J,ZA,XJSE,99.08589639,410485.0062,FALSE,801,99.08589639,99.08589639,801,99.08589639,99.24418775,99.25909209,Simulated,99.08589639,100,99.0349204
YLY201811051842,2018-11-05,ZA_CLIENT_13_BUY,ZAE000227831,Buy,47300,0,0,,RISK1,Consumer Staples,PARTICPATE,12/21/2020 6:33,1.389903909,CLIENT_13,,1074321,1,DCPJ.J,ZA,XJSE,1.625812747,1074321.003,FALSE,802,1.625812747,1.625812747,802,1.625812747,1.434403115,1.504478969,Simulated,1.625812747,100,1.389903909
YLY201811051831,2018-11-05,ZA_CLIENT_13_BUY,ZAE000022331,Buy,96100,0,0,,RISK1,Financials,PARTICPATE,12/21/2020 6:33,10.29689935,CLIENT_13,,1530471,1,DSYJ.J,ZA,XJSE,10.72821262,1530471.09,FALSE,803,10.72821262,10.72821262,803,10.72821262,10.67006499,10.74502357,Simulated,10.72821262,100,10.29689935
YLY201811051521,2018-11-05,ZA_CLIENT_13_BUY,NL0011983374,Buy,186000,0,0,,RISK1,Financials,PARTICPATE,12/21/2020 6:33,0.710319403,CLIENT_13,,519601,1,EPPJ.J,ZA,XJSE,1.007423366,519600.9844,FALSE,804,1.007423366,1.007423366,804,1.007423366,0.942738536,0.743603654,Simulated,1.007423366,100,0.710319403
YLY2018110547,2018-11-05,ZA_CLIENT_13_BUY,ZAE000066304,Buy,946300,0,0,,RISK1,Financials,PARTICPATE,12/21/2020 6:33,3.503787132,CLIENT_13,,18609847,1,FSRJ.J,ZA,XJSE,3.630772508,18609847.42,FALSE,805,3.630772508,3.630772508,805,3.630772508,3.654771957,3.83258017,Simulated,3.630772508,100,3.503787132
YLY20181105734,2018-11-05,ZA_CLIENT_13_BUY,ZAE000018123,Buy,182900,0,0,,RISK1,Materials,PARTICPATE,12/21/2020 6:33,9.742304128,CLIENT_13,,3316386,1,GFIJ.J,ZA,XJSE,9.88797254,3316385.911,FALSE,806,9.88797254,9.88797254,806,9.88797254,9.913563843,10.20182477,Simulated,9.88797254,100,9.742304128
YLY201811052130,2018-11-05,ZA_CLIENT_13_BUY,JE00B4T3BW64,Buy,124200,0,0,,RISK1,Materials,PARTICPATE,12/21/2020 6:33,3.324158203,CLIENT_13,,2129231,1,GLNJ.J,ZA,XJSE,3.727809408,2129230.961,FALSE,807,3.727809408,3.727809408,807,3.727809408,3.389210228,3.584691989,Simulated,3.727809408,100,3.324158203
YLY20181105626,2018-11-05,ZA_CLIENT_13_BUY,ZAE000015228,Buy,185300,0,0,,RISK1,Materials,PARTICPATE,12/21/2020 6:33,4.780996157,CLIENT_13,,3272115,1,HARJ.J,ZA,XJSE,4.98663476,3272115.073,FALSE,808,4.98663476,4.98663476,808,4.98663476,4.881525575,5.076207939,Simulated,4.98663476,100,4.780996157
YLY201811051056,2018-11-05,ZA_CLIENT_13_BUY,GB00BK7YQK64,Buy,220200,0,0,,RISK1,Financials,PARTICPATE,12/21/2020 6:33,0.351744724,CLIENT_13,,2946683,1,HMNJ.J,ZA,XJSE,0.506204912,2946682.942,FALSE,809,0.506204912,0.506204912,809,0.506204912,0.799767933,0.536895769,Simulated,0.506204912,100,0.351744724
YLY201811052066,2018-11-05,ZA_CLIENT_13_BUY,AU0000046005,Buy,142700,0,0,,RISK1,Financials,PARTICPATE,12/21/2020 6:33,0.983519183,CLIENT_13,,732648,1,IAPJ.J,ZA,XJSE,1.348117749,732648.0162,FALSE,810,1.348117749,1.348117749,810,1.348117749,1.209722796,1.424377153,Simulated,1.348117749,100,0.983519183
YLY20181105400,2018-11-05,ZA_CLIENT_13_BUY,ZAE000083648,Buy,156000,0,0,,RISK1,Materials,PARTICPATE,12/21/2020 6:33,13.48582395,CLIENT_13,,3757739,1,IMPJ.J,ZA,XJSE,13.70415731,3757738.965,FALSE,811,13.70415731,13.70415731,811,13.70415731,13.95686692,13.85390819,Simulated,13.70415731,100,13.48582395
YLY20181105432,2018-11-05,ZA_CLIENT_13_BUY,ZAE000081949,Buy,88900,0,0,,RISK1,Financials,PARTICPATE,12/21/2020 6:33,2.607691925,CLIENT_13,,1716149,1,INLJ.J,ZA,XJSE,2.637273193,1716149.029,FALSE,812,2.637273193,2.637273193,812,2.637273193,3.072082941,2.620674899,Simulated,2.637273193,100,2.607691925
YLY20181105380,2018-11-05,ZA_CLIENT_13_BUY,GB00B17BBQ50,Buy,89700,0,0,,RISK1,Financials,PARTICPATE,12/21/2020 6:33,2.682138875,CLIENT_13,,2618237,1,INPJ.J,ZA,XJSE,2.841499177,2618236.926,FALSE,813,2.841499177,2.841499177,813,2.841499177,2.813794306,3.168174539,Simulated,2.841499177,100,2.682138875
YLY201811051723,2018-11-05,ZA_CLIENT_13_BUY,GB00B17BBQ50,Buy,568200,0,0,,RISK1,Financials,PARTICPATE,12/21/2020 6:33,2.682138875,CLIENT_13,,3542394,1,INVP.L,ZA,XJSE,2.841499177,2618236.926,FALSE,814,2.841499177,2.841499177,814,2.841499177,2.813794306,3.168174539,Simulated,2.841499177,100,2.660021186
YLY20181105497,2018-11-05,ZA_CLIENT_13_BUY,ZAE000085346,Buy,25300,0,0,,RISK1,Materials,PARTICPATE,12/21/2020 6:33,41.31531796,CLIENT_13,,328931,1,KIOJ.J,ZA,XJSE,41.34488592,328930.987,FALSE,815,41.34488592,41.34488592,815,41.34488592,41.71751357,41.67709485,Simulated,41.34488592,100,41.31531796
YLY20181105334,2018-11-05,ZA_CLIENT_13_BUY,ZAE000260576,Buy,181800,0,0,,RISK1,Financials,PARTICPATE,12/21/2020 6:33,0.293006762,CLIENT_13,,604632,1,L2DJ.J,ZA,XJSE,0.721798434,604632.0003,FALSE,816,0.721798434,0.721798434,816,0.721798434,0.740981686,0.698722687,Simulated,0.721798434,100,0.293006762
YLY201811051383,2018-11-05,ZA_CLIENT_13_BUY,ZAE000145892,Buy,234700,0,0,,RISK1,Health Care,PARTICPATE,12/21/2020 6:33,1.07094316,CLIENT_13,,14194235,1,LHCJ.J,ZA,XJSE,1.102641568,14194235.24,FALSE,817,1.102641568,1.102641568,817,1.102641568,1.120302578,1.225462154,Simulated,1.102641568,100,1.07094316
YLY20181105246,2018-11-05,ZA_CLIENT_13_BUY,MU0461N00015,Buy,379800,0,0,,RISK1,Financials,PARTICPATE,12/21/2020 6:33,0.482880624,CLIENT_13,,937955,1,LTEJ.J,ZA,XJSE,0.927582358,937955.0193,FALSE,818,0.927582358,0.927582358,818,0.927582358,0.791844585,0.692103325,Simulated,0.927582358,100,0.482880624
YLY201811051026,2018-11-05,ZA_CLIENT_13_BUY,ZAE000265971,Buy,99700,0,0,,RISK1,Telecommunication Services,PARTICPATE,12/21/2020 6:33,9.022423165,CLIENT_13,,1662565,1,MCGJ.J,ZA,XJSE,9.092091193,1662564.973,FALSE,819,9.092091193,9.092091193,819,9.092091193,9.50289022,9.425352526,Simulated,9.092091193,100,9.022423165
YLY20181105883,2018-11-05,ZA_CLIENT_13_BUY,GB00B8HX8Z88,Buy,97100,0,0,,RISK1,Consumer Discretionary,PARTICPATE,12/21/2020 6:33,3.811136885,CLIENT_13,,989981,1,MEIJ.J,ZA,XJSE,4.296729723,989980.9904,FALSE,820,4.296729723,4.296729723,820,4.296729723,3.953754436,3.932344828,Simulated,4.296729723,100,3.811136885
YLY20181105451,2018-11-05,ZA_CLIENT_13_BUY,GB00B1CRLC47,Buy,221000,0,0,,RISK1,Materials,PARTICPATE,12/21/2020 6:33,24.34503637,CLIENT_13,,2039502,1,MNDI.L,ZA,XJSE,24.82515259,2039502.037,FALSE,821,24.82515259,24.82515259,821,24.82515259,24.35799226,24.72089009,Simulated,24.82515259,100,24.34503637
YLY20181105857,2018-11-05,ZA_CLIENT_13_BUY,GB00B1CRLC47,Buy,37800,0,0,,RISK1,Materials,PARTICPATE,12/21/2020 6:33,24.34503637,CLIENT_13,,563912,1,MNPJ.J,ZA,XJSE,24.82515259,2039502.037,FALSE,822,24.82515259,24.82515259,822,24.82515259,24.35799226,24.72089009,Simulated,24.82515259,100,24.57500308
YLY201811051615,2018-11-05,ZA_CLIENT_13_BUY,ZAE000200457,Buy,63400,0,0,,RISK1,Consumer Discretionary,PARTICPATE,12/21/2020 6:33,11.56249725,CLIENT_13,,1823848,1,MRPJ.J,ZA,XJSE,12.06113831,1823848.078,FALSE,823,12.06113831,12.06113831,823,12.06113831,11.94877773,11.67903227,Simulated,12.06113831,100,11.56249725
YLY20181105506,2018-11-05,ZA_CLIENT_13_BUY,VGG5884M1041,Buy,168700,0,0,,RISK1,Financials,PARTICPATE,12/21/2020 6:33,0.820282356,CLIENT_13,,745737,1,MSPJ.J,ZA,XJSE,0.835107016,745737.0023,FALSE,824,0.835107016,0.835107016,824,0.835107016,1.036458689,0.868741036,Simulated,0.835107016,100,0.820282356
YLY20181105784,2018-11-05,ZA_CLIENT_13_BUY,ZAE000269890,Buy,500600,0,0,,RISK1,Financials,PARTICPATE,12/21/2020 6:33,1.044306158,CLIENT_13,,10781995,1,MTMJ.J,ZA,XJSE,1.176170784,10781995.31,FALSE,825,1.176170784,1.176170784,825,1.176170784,1.248668198,1.107859933,Simulated,1.176170784,100,1.044306158
YLY201811051487,2018-11-05,ZA_CLIENT_13_BUY,ZAE000042164,Buy,389800,0,0,,RISK1,Telecommunication Services,PARTICPATE,12/21/2020 6:33,4.196348533,CLIENT_13,,7728545,1,MTNJ.J,ZA,XJSE,4.62484883,7728545.276,FALSE,826,4.62484883,4.62484883,826,4.62484883,4.353746601,4.595915634,Simulated,4.62484883,100,4.196348533
YLY20181105467,2018-11-05,ZA_CLIENT_13_BUY,GB00BJHPLV88,Buy,19100,0,0,,RISK1,Financials,PARTICPATE,12/21/2020 6:33,3.154091486,CLIENT_13,,346232,1,N91J.J,ZA,XJSE,3.365239598,346231.9894,FALSE,827,3.365239598,3.365239598,827,3.365239598,3.394410693,3.441148751,Simulated,3.365239598,100,3.154091486
YLY201811051367,2018-11-05,ZA_CLIENT_13_BUY,ZAE000004875,Buy,92800,0,0,,RISK1,Financials,PARTICPATE,12/21/2020 6:33,8.82571899,CLIENT_13,,2731132,1,NEDJ.J,ZA,XJSE,9.035087797,2731131.964,FALSE,828,9.035087797,9.035087797,828,9.035087797,8.997638154,8.935863858,Simulated,9.035087797,100,8.82571899
YLY201811051725,2018-11-05,ZA_CLIENT_13_BUY,ZAE000030912,Buy,104400,0,0,,RISK1,Materials,PARTICPATE,12/21/2020 6:33,13.96938769,CLIENT_13,,1582717,1,NHMJ.J,ZA,XJSE,14.19281161,1582717.075,FALSE,829,14.19281161,14.19281161,829,14.19281161,14.07085788,14.02096881,Simulated,14.19281161,100,13.96938769
YLY201811051315,2018-11-05,ZA_CLIENT_13_BUY,ZAE000015889,Buy,81800,0,0,,RISK1,Consumer Discretionary,PARTICPATE,12/21/2020 6:33,215.6277124,CLIENT_13,,1257458,1,NPNJn.J,ZA,XJSE,215.8787186,1257457.971,FALSE,830,215.8787186,215.8787186,830,215.8787186,215.9706025,215.8970757,Simulated,215.8787186,100,215.6277124
YLY2018110593,2018-11-05,ZA_CLIENT_13_BUY,IM00BDD7WV31,Buy,99700,0,0,,RISK1,Financials,PARTICPATE,12/21/2020 6:33,6.249444977,CLIENT_13,,2580628,1,NRPJ.J,ZA,XJSE,6.42144259,2580628.066,FALSE,831,6.42144259,6.42144259,831,6.42144259,6.486315143,6.388181722,Simulated,6.42144259,100,6.249444977
YLY20181105406,2018-11-05,ZA_CLIENT_13_BUY,ZAE000011953,Buy,157200,0,0,,RISK1,Health Care,PARTICPATE,12/21/2020 6:33,0.817550361,CLIENT_13,,6648533,1,NTCJ.J,ZA,XJSE,1.202575069,6648533.14,FALSE,832,1.202575069,1.202575069,832,1.202575069,0.926385266,0.995736789,Simulated,1.202575069,100,0.817550361
YLY20181105791,2018-11-05,ZA_CLIENT_13_BUY,ZAE000282356,Buy,74900,0,0,,RISK1,Financials,PARTICPATE,12/21/2020 6:33,3.070082585,CLIENT_13,,299164,1,NY1J.J,ZA,XJSE,3.536373285,299163.9826,FALSE,833,3.536373285,3.536373285,833,3.536373285,3.172058643,3.185203013,Simulated,3.536373285,100,3.070082585
YLY201811051211,2018-11-05,ZA_CLIENT_13_BUY,ZAE000192258,Buy,80100,0,0,,RISK1,Financials,PARTICPATE,12/21/2020 6:33,0.519762591,CLIENT_13,,125263,1,OCTJ.J,ZA,XJSE,0.841689603,125262.9969,FALSE,834,0.841689603,0.841689603,834,0.841689603,0.965069964,0.662227257,Simulated,0.841689603,100,0.519762591
YLY201811051660,2018-11-05,ZA_CLIENT_13_BUY,ZAE000255360,Buy,1053300,0,0,,RISK1,Financials,PARTICPATE,12/21/2020 6:33,0.831893352,CLIENT_13,,18174976,1,OMUJ.J,ZA,XJSE,1.122361593,18174975.91,FALSE,835,1.122361593,1.122361593,835,1.122361593,0.974242953,1.258536537,Simulated,1.122361593,100,0.831893352
YLY201811051534,2018-11-05,ZA_CLIENT_13_BUY,ZAE000005443,Buy,73300,0,0,,RISK1,Consumer Staples,PARTICPATE,12/21/2020 6:33,3.488761321,CLIENT_13,,1508873,1,PIKJ.J,ZA,XJSE,3.570807584,1508872.953,FALSE,836,3.570807584,3.570807584,836,3.570807584,3.773803561,3.735749546,Simulated,3.570807584,100,3.488761321
YLY201811051525,2018-11-05,ZA_CLIENT_13_BUY,ZAE000259479,Buy,725000,0,0,,RISK1,Consumer Discretionary,PARTICPATE,12/21/2020 6:33,0.921366244,CLIENT_13,,9472260,1,PPHJ.J,ZA,XJSE,1.158393787,9472259.839,FALSE,837,1.158393787,1.158393787,837,1.158393787,1.420771069,1.388203296,Simulated,1.158393787,100,0.921366244
YLY20181105463,2018-11-05,ZA_CLIENT_13_BUY,NL0013654783,Buy,56800,0,0,,RISK1,Telecommunication Services,PARTICPATE,12/21/2020 6:33,112.9155961,CLIENT_13,,3183078,1,PRX.AS,ZA,XJSE,112.9680934,3183077.853,FALSE,838,112.9680934,112.9680934,838,112.9680934,113.3167335,112.9973602,Simulated,112.9680934,100,112.9155961
YLY20181105265,2018-11-05,ZA_CLIENT_13_BUY,NL0013654783,Buy,9600,0,0,,RISK1,Telecommunication Services,PARTICPATE,12/21/2020 6:33,112.9155961,CLIENT_13,,671710,1,PRXJn.J,ZA,XJSE,112.9680934,3183077.853,FALSE,839,112.9680934,112.9680934,839,112.9680934,113.3167335,112.9973602,Simulated,112.9680934,100,113.3779089
